@relation Clustered

@attribute CustId numeric
@attribute Cluster numeric

@data
2986,2
2987,2
2988,1
2989,2
2990,0
2991,2
2992,0
2993,1
2994,1
2995,1
2996,0
2997,2
2998,1
2999,0
3000,1
3001,2
3002,2
3003,2
3004,1
3005,2
3006,1
3007,2
3008,1
3009,2
3010,1
3011,2
3012,1
3013,1
3014,0
3015,1
3016,1
3017,2
3018,0
3019,1
3020,2
3021,1
3022,1
3023,2
3024,1
3025,1
3026,1
3027,1
3028,2
3029,2
3030,0
3031,0
3032,1
3033,0
3034,1
3035,2
3036,0
3037,0
3038,2
3039,0
3040,0
3041,2
3042,0
3043,0
3044,0
3045,0
3046,2
3047,1
3048,2
3049,1
3050,2
3051,2
3052,2
3053,2
3054,0
3055,2
3056,2
3057,2
3058,1
3059,1
3060,0
3061,1
3062,1
3063,2
3064,2
3065,1
3066,1
3067,2
3068,0
3069,2
3070,2
3071,0
3072,0
3073,1
3074,0
3075,1
3076,1
3077,1
3078,1
3079,2
3080,1
3081,2
3082,1
3083,2
3084,0
3085,1
3086,2
3087,1
3088,2
3089,2
3090,1
3091,2
3092,2
3093,2
3094,2
3095,2
3096,1
3097,2
3098,2
3099,0
3100,2
3101,1
3102,0
3103,2
3104,0
3105,2
3106,1
3107,1
3108,2
3109,2
3110,2
3111,2
3112,0
3113,1
3114,1
3115,2
3116,1
3117,1
3118,2
3119,2
3120,1
3121,1
3122,2
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,2
3131,1
3132,2
3133,1
3134,0
3135,0
3136,0
3137,2
3138,0
3139,0
3140,1
3141,2
3142,1
3143,2
3144,2
3145,2
3146,2
3147,2
3148,2
3149,0
3150,2
3151,1
3152,2
3153,1
3154,1
3155,1
3156,0
3157,1
3158,1
3159,1
3160,1
3161,1
3162,1
3163,0
3164,1
3165,1
3166,0
3167,1
3168,0
3169,2
3170,0
3171,0
3172,0
3173,2
3174,1
3175,0
3176,1
3177,1
3178,2
3179,0
3180,2
3181,1
3182,1
3183,2
3184,2
3185,2
3186,2
3187,1
3188,0
3189,0
3190,0
3191,2
3192,1
3193,0
3194,2
3195,2
3196,2
3197,1
3198,2
3199,2
3200,2
3201,2
3202,1
3203,1
3204,0
3205,1
3206,2
3207,1
3208,2
3209,1
3210,1
3211,2
3212,2
3213,2
3214,1
3215,1
3216,1
3217,1
3218,2
3219,1
3220,0
3221,2
3222,0
3223,1
3224,1
3225,1
3226,2
3227,2
3228,2
3229,2
3230,2
3231,2
3232,2
3233,2
3234,1
3235,2
3236,2
3237,2
3238,1
3239,1
3240,0
3241,2
3242,0
3243,1
3244,2
3245,2
3246,0
3247,1
3248,2
3249,0
3250,0
3251,1
3252,1
3253,1
3254,2
3255,1
3256,1
3257,1
3258,1
3259,2
3260,2
3261,2
3262,1
3263,0
3264,0
3265,1
3266,2
3267,1
3268,2
3269,2
3270,1
3271,1
3272,2
3273,2
3274,1
3275,1
3276,2
3277,2
3278,2
3279,1
3280,1
3281,1
3282,0
3283,2
3284,1
3285,2
3286,2
3287,2
3288,0
3289,1
3290,0
3291,2
3292,1
3293,1
3294,2
3295,2
3296,1
3297,0
3298,2
3299,2
3300,2
3301,0
3302,0
3303,2
3304,2
3305,1
3306,2
3307,0
3308,2
3309,1
3310,1
3311,2
3312,1
3313,2
3314,1
3315,2
3316,2
3317,1
3318,0
3319,2
3320,1
3321,2
3322,2
3323,2
3324,2
3325,1
3326,1
3327,1
3328,2
3329,2
3330,1
3331,2
3332,0
3333,2
3334,1
3335,2
3336,2
3337,2
3338,1
3339,1
3340,1
3341,1
3342,2
3343,1
3344,1
3345,1
3346,0
3347,0
3348,1
3349,2
3350,1
3351,1
3352,1
3353,1
3354,2
3355,2
3356,0
3357,1
3358,1
3359,1
3360,1
3361,1
3362,2
3363,0
3364,0
3365,1
3366,2
3367,2
3368,1
3369,2
3370,1
3371,2
3372,2
3373,1
3374,0
3375,1
3376,0
3377,2
3378,1
3379,1
3380,1
3381,1
3382,2
3383,2
3384,2
3385,1
3386,0
3387,1
3388,2
3389,1
3390,1
3391,1
3392,2
3393,2
3394,1
3395,2
3396,1
3397,2
3398,2
3399,2
3400,2
3401,1
3402,1
3403,1
3404,2
3405,1
3406,2
3407,1
3408,2
3409,1
3410,0
3411,1
3412,0
3413,1
3414,1
3415,2
3416,1
3417,2
3418,1
3419,2
3420,0
3421,0
3422,2
3423,1
3424,1
3425,2
3426,2
3427,2
3428,0
3429,0
3430,1
3431,1
3432,2
3433,1
3434,1
3435,0
3436,2
3437,2
3438,2
3439,1
3440,2
3441,1
3442,2
3443,2
3444,0
3445,2
3446,2
3447,1
3448,1
3449,1
3450,2
3451,1
3452,1
3453,1
3454,1
3455,2
3456,2
3457,2
3458,1
3459,0
3460,1
3461,2
3462,2
3463,1
3464,2
3465,2
3466,2
3467,1
3468,2
3469,0
3470,1
3471,2
3472,0
3473,0
3474,2
3475,1
3476,0
3477,2
3478,2
3479,2
3480,0
3481,2
3482,1
3483,1
3484,1
3485,1
3486,0
3487,0
3488,1
3489,1
3490,2
3491,1
3492,0
3493,2
3494,0
3495,2
3496,0
3497,1
3498,1
3499,1
3500,2
3501,1
3502,1
3503,0
3504,1
3505,2
3506,0
3507,1
3508,2
3509,2
3510,2
3511,0
3512,1
3513,1
3514,0
3515,1
3516,0
3517,2
3518,2
3519,0
3520,1
3521,2
3522,1
3523,1
3524,1
3525,2
3526,0
3527,0
3528,2
3529,2
3530,2
3531,0
3532,1
3533,1
3534,1
3535,2
3536,0
3537,2
3538,0
3539,1
3540,2
3541,1
3542,1
3543,2
3544,2
3545,0
3546,1
3547,1
3548,1
3549,1
3550,1
3551,2
3552,2
3553,2
3554,1
3555,2
3556,2
3557,2
3558,2
3559,1
3560,0
3561,2
3562,0
3563,2
3564,2
3565,2
3566,0
3567,1
3568,2
3569,1
3570,2
3571,2
3572,1
3573,2
3574,1
3575,2
3576,0
3577,2
3578,1
3579,1
3580,0
3581,1
3582,0
3583,2
3584,0
3585,1
3586,0
3587,1
3588,1
3589,2
3590,0
3591,0
3592,2
3593,1
3594,1
3595,1
3596,0
3597,1
3598,1
3599,2
3600,0
3601,1
3602,1
3603,2
3604,2
3605,2
3606,0
3607,1
3608,2
3609,1
3610,1
3611,1
3612,1
3613,1
3614,0
3615,2
3616,0
3617,1
3618,1
3619,1
3620,1
3621,2
3622,2
3623,0
3624,1
3625,1
3626,2
3627,1
3628,1
3629,2
3630,1
3631,2
3632,1
3633,0
3634,1
3635,1
3636,0
3637,1
3638,2
3639,0
3640,1
3641,2
3642,1
3643,0
3644,2
3645,1
3646,2
3647,1
3648,0
3649,2
3650,0
3651,1
3652,1
3653,1
3654,0
3655,1
3656,2
3657,2
3658,2
3659,1
3660,1
3661,1
3662,0
3663,1
3664,1
3665,2
3666,0
3667,1
3668,2
3669,0
3670,2
3671,0
3672,1
3673,2
3674,1
3675,1
3676,2
3677,1
3678,1
3679,1
3680,1
3681,0
3682,2
3683,2
3684,1
3685,2
3686,0
3687,1
3688,1
3689,1
3690,1
3691,2
3692,2
3693,2
3694,0
3695,1
3696,1
3697,2
3698,0
3699,1
3700,2
3701,1
3702,1
3703,2
3704,2
3705,2
3706,1
3707,2
3708,0
3709,1
3710,2
3711,2
3712,1
3713,1
3714,1
3715,1
3716,0
3717,1
3718,2
3719,2
3720,1
3721,0
3722,2
3723,1
3724,2
3725,0
3726,2
3727,1
3728,1
3729,0
3730,2
3731,2
3732,1
3733,0
3734,2
3735,2
3736,2
3737,0
3738,1
3739,1
3740,0
3741,0
3742,2
3743,0
3744,1
3745,2
3746,2
3747,2
3748,0
3749,1
3750,2
3751,2
3752,0
3753,1
3754,1
3755,2
3756,2
3757,1
3758,1
3759,1
3760,2
3761,2
3762,2
3763,1
3764,2
3765,1
3766,2
3767,0
3768,1
3769,1
3770,1
3771,2
3772,1
3773,1
3774,0
3775,2
3776,1
3777,2
3778,1
3779,2
3780,2
3781,0
3782,1
3783,2
3784,2
3785,0
3786,2
3787,1
3788,1
3789,0
3790,1
3791,0
3792,1
3793,2
3794,1
3795,0
3796,2
3797,2
3798,1
3799,2
3800,1
3801,1
3802,1
3803,1
3804,0
3805,1
3806,0
3807,1
3808,1
3809,1
3810,1
3811,1
3812,2
3813,2
3814,2
3815,2
3816,1
3817,1
3818,1
3819,2
3820,2
3821,0
3822,2
3823,0
3824,2
3825,1
3826,0
3827,1
3828,0
3829,0
3830,1
3831,1
3832,0
3833,1
3834,1
3835,1
3836,2
3837,2
3838,1
3839,2
3840,0
3841,2
3842,0
3843,1
3844,2
3845,1
3846,1
3847,1
3848,0
3849,0
3850,1
3851,2
3852,1
3853,2
3854,1
3855,1
3856,1
3857,2
3858,2
3859,0
3860,2
3861,0
3862,1
3863,1
3864,1
3865,1
3866,2
3867,2
3868,2
