@relation RFMTable

@attribute CustomerID numeric
@attribute Recency numeric
@attribute Frequency numeric
@attribute Monetary numeric

@data
17341,0.17375,-2.63598,-0.00084
17343,0.70458,-3.63598,-0.00274
17344,-0.12383,-3.63598,-0.00294
17345,-0.20694,-2.13598,-0.00239
17346,-0.23643,3.36402,-0.00239
17347,-0.0166,-3.63598,-0.00254
17348,-0.20963,-1.63598,-0.00092
17349,0.23273,-3.63598,-0.00324
17350,-0.22571,-2.13598,0.00047
17351,-0.15064,-2.63598,-0.00254
17353,0.09869,-3.13598,0.00127
17354,-0.11311,-3.63598,0.00438
17356,0.58662,-3.63598,-0.00283
17357,-0.18282,-3.13598,-0.00162
17358,0.56517,-3.13598,-0.00243
17359,-0.21767,-3.63598,-0.00314
17360,-0.20158,-2.63598,-0.00193
17361,-0.11579,-2.63598,-0.00256
17362,0.39359,-3.13598,-0.00293
17364,-0.24448,1.36402,0.00148
17365,-0.21231,-0.13598,0.00279
17367,0.39091,-3.63598,-0.00289
17368,-0.1855,-0.13598,-0.00055
17370,-0.05413,-2.13598,-0.0032
17371,-0.20158,-2.63598,-0.00229
17372,-0.13992,-0.13598,-0.00263
17373,-0.13992,-2.13598,-0.00263
17374,0.33729,-3.13598,-0.00209
17375,0.28635,-2.63598,-0.00285
17376,-0.05681,-3.13598,-0.00327
17377,-0.1855,5.86402,-0.00173
17379,-0.21767,-3.63598,-0.00149
17381,-0.22571,10.36402,0.01135
17382,-0.0729,-3.63598,-0.0035
17383,-0.23643,-3.63598,-0.00271
17384,-0.19622,-3.13598,-0.00254
17385,-0.20963,-3.63598,-0.00234
17386,-0.22839,-1.13598,0.00198
17387,-0.19622,-3.13598,-0.0013
17388,-0.04072,-2.13598,-0.00163
17389,-0.24448,12.86402,0.0402
17391,0.18984,-3.13598,-0.00147
17392,0.5759,-3.13598,-0.00204
17394,0.33997,-3.63598,-0.00268
17396,-0.1426,-0.13598,0.00818
17397,-0.18818,-3.13598,-0.00153
17398,0.05847,-2.63598,-0.00208
17400,0.09064,-1.63598,0.00096
17402,-0.23643,2.36402,-0.00204
17403,-0.15064,-3.63598,-0.00222
17404,-0.23643,3.36402,0.02755
17405,-0.24448,-2.63598,-0.00099
17406,0.6456,-2.63598,0.00352
17408,0.18984,-3.63598,-0.0037
17409,0.24614,-3.13598,-0.00086
17410,-0.20426,-1.63598,-0.00122
17411,-0.21499,-2.63598,-0.0022
17412,-0.2418,-0.63598,-0.00241
17414,-0.1292,-3.13598,-0.00034
17415,-0.03268,-3.63598,-0.00088
17416,-0.16673,-0.63598,0.00866
17418,-0.13456,-3.13598,-0.00213
17419,-0.21767,1.86402,-0.00025
17420,-0.11311,-2.63598,-0.00235
17422,-0.20426,-1.13598,-0.0015
17423,-0.12383,-3.13598,-0.00122
17425,-0.19622,-3.13598,0.00019
17426,-0.22571,-1.13598,0.0079
17427,-0.05681,-3.63598,-0.0033
17428,-0.24448,9.86402,0.02039
17429,0.096,-2.63598,-0.00277
17430,-0.16137,-3.13598,-0.00298
17431,0.59198,-3.63598,-0.0015
17432,-0.1989,-3.13598,-0.00277
17433,-0.01123,-3.63598,-0.00209
17434,-0.2418,-0.63598,-0.00093
17436,-0.2418,-3.13598,-0.00317
17438,0.43113,-3.63598,-0.00159
17440,0.17107,-2.63598,-0.0032
17442,-0.15064,-1.13598,-0.0008
17443,0.33997,-3.63598,-0.00072
17444,0.14962,-2.63598,0.00333
17446,0.22469,-3.13598,-0.00349
17447,-0.13992,-3.13598,-0.00168
17449,-0.2418,-0.63598,0.00017
17450,-0.22571,18.86402,0.18426
17451,-0.24448,-0.63598,-0.0011
17453,-0.20158,-3.13598,-0.00187
17454,0.26759,-2.13598,-0.00291
17455,0.29976,-3.63598,-0.00311
17456,0.73139,-3.63598,-0.00241
17457,0.09332,-1.63598,-0.0016
17458,-0.20694,-3.63598,-0.00201
17459,-0.13188,-3.13598,-0.00178
17460,0.00485,-1.13598,-0.00295
17461,-0.18818,-2.63598,-0.00162
17462,-0.0863,-3.13598,-0.00114
17463,-0.20426,-1.63598,0.00032
17464,0.17643,-3.63598,-0.00217
17466,-0.22035,-3.13598,-0.00116
17468,-0.22035,-3.13598,-0.00325
17469,-0.20426,-1.63598,-0.00127
17470,-0.12652,-1.63598,-0.00206
17472,0.26491,-2.63598,-0.00235
17475,-0.03536,-3.63598,-0.00274
17480,-0.04072,-3.63598,-0.00086
17481,-0.23643,-2.13598,-0.00141
17483,-0.0729,-2.63598,-0.00297
17486,0.45257,-3.63598,-0.00154
17489,-0.09166,-3.13598,-0.00266
17490,-0.24448,-0.63598,-0.00099
17491,-0.24448,0.86402,-0.00059
17492,0.41772,-3.63598,-0.00167
17495,-0.22571,-3.13598,-0.00186
17496,0.71263,-3.63598,-0.00228
17498,-0.04341,-3.63598,-0.00228
17499,0.52764,-3.63598,-0.0002
17500,-0.20158,-2.63598,-0.00086
17501,0.34265,-3.13598,-0.00242
17502,-0.22303,-2.13598,-0.00211
17503,-0.2418,-3.13598,-0.00187
17504,0.30512,0.36402,0.00121
17505,0.18716,-3.13598,0.00002
17506,-0.04609,-3.63598,-0.0021
17507,0.45257,-3.13598,-0.00187
17508,0.50351,-3.63598,-0.00159
17509,-0.09434,-0.13598,0.00154
17510,-0.18282,-3.63598,-0.00206
17511,-0.2418,11.36402,0.03801
17512,-0.16941,0.86402,-0.00044
17513,-0.05413,-3.63598,-0.00084
17514,0.096,-3.63598,-0.00266
17515,-0.16405,-2.13598,-0.00252
17516,-0.20694,-1.63598,-0.00198
17517,0.57858,-3.63598,-0.00298
17519,-0.20158,-1.13598,-0.00178
17520,-0.10239,-3.63598,-0.00065
17521,-0.16941,-2.63598,-0.00188
17522,-0.2418,-1.63598,-0.00069
17523,-0.21767,-2.13598,-0.00225
17524,0.72067,-3.63598,-0.00303
17525,0.71799,-3.63598,-0.00139
17526,-0.23643,-2.13598,-0.00013
17527,-0.10239,-2.13598,-0.00203
17528,-0.24448,-0.13598,0.00073
17530,-0.24448,0.86402,-0.00134
17531,0.26222,-3.63598,-0.00213
17534,-0.10239,-3.63598,-0.00257
17535,0.50351,-3.63598,-0.00292
17536,0.22737,-3.63598,-0.00344
17537,-0.16941,-3.13598,-0.00015
17538,-0.17745,-3.63598,-0.00331
17540,-0.18282,-3.13598,-0.00205
17542,0.47402,-3.63598,-0.00288
17545,-0.13188,-2.63598,-0.00185
17548,0.38019,-3.63598,-0.00328
17549,-0.1855,-3.13598,-0.00318
17550,0.28099,-2.63598,-0.00296
17551,0.71531,-3.63598,-0.00207
17552,-0.0863,-2.13598,-0.00024
17553,0.09869,-3.63598,0.00494
17554,-0.24448,-1.63598,0.00069
17555,-0.19354,-3.13598,-0.00219
17556,0.30244,-3.63598,-0.00296
17557,-0.20963,-2.63598,-0.00218
17560,0.00485,-1.63598,-0.00197
17561,-0.19622,-3.63598,-0.0029
17562,-0.20963,-0.63598,-0.00211
17564,-0.18282,-2.63598,-0.00264
17566,-0.22571,-3.13598,-0.00101
17567,-0.22839,-0.13598,0.00197
17569,0.64292,-3.63598,-0.00185
17571,-0.11311,-2.13598,0.00167
17572,-0.05681,-2.13598,-0.00341
17573,-0.16941,-2.63598,-0.00271
17574,0.40164,-3.63598,-0.00279
17576,-0.22571,5.36402,-0.00155
17578,0.33729,-3.63598,-0.00304
17579,-0.23375,-2.63598,-0.00283
17580,0.43113,-2.63598,-0.00317
17581,-0.24448,8.36402,0.00413
17582,0.38555,-3.63598,-0.00285
17584,-0.22839,-3.13598,0.00056
17585,0.04507,-2.13598,-0.00141
17588,0.02094,-2.63598,-0.0007
17589,-0.0863,-2.13598,-0.00014
17590,-0.2418,-2.63598,0.00091
17591,-0.05145,-0.63598,-0.00119
17593,-0.23912,-1.63598,0.00196
17594,-0.01928,-3.13598,0.00013
17595,-0.21499,-3.13598,-0.00252
17596,-0.1855,-0.63598,-0.00026
17597,0.32389,-3.63598,0.00824
17600,-0.20158,-3.63598,-0.00293
17601,0.39359,-3.63598,-0.0032
17602,-0.2418,-1.13598,0.00349
17603,-0.03804,-3.63598,-0.00155
17604,0.33461,-3.13598,-0.00286
17608,-0.15869,-3.13598,-0.00278
17609,-0.13724,-1.63598,-0.00134
17611,-0.22839,3.36402,-0.00094
17612,-0.10507,-1.13598,-0.00172
17613,-0.18818,2.86402,0.00079
17614,-0.09434,-3.63598,-0.00157
17615,0.10137,-2.63598,-0.00298
17616,0.21665,-2.63598,-0.00195
17618,-0.23375,-2.63598,-0.00184
17619,0.5893,-3.63598,-0.0026
17620,-0.0863,-3.63598,-0.00341
17621,-0.19086,-2.63598,0.00004
17623,-0.16137,-3.63598,-0.00076
17624,-0.20963,-3.13598,-0.00126
17625,-0.1989,-2.13598,0.00018
17628,-0.03,-3.63598,-0.00344
17629,-0.23375,-0.13598,-0.00037
17630,0.20592,-3.13598,-0.0019
17631,-0.24448,-2.63598,-0.0021
17633,-0.16405,-2.13598,-0.00178
17634,-0.15064,0.36402,0.00077
17636,-0.19622,-3.63598,-0.0022
17637,-0.16405,-3.13598,-0.00188
17639,0.49279,-3.63598,-0.00325
17640,-0.0166,-3.63598,-0.0002
17642,0.07188,-3.13598,-0.00155
17643,0.75284,-3.63598,-0.00329
17644,-0.24448,1.36402,-0.00088
17646,0.33997,-2.63598,-0.00145
17647,-0.0729,-3.63598,-0.0031
17648,-0.0863,-2.13598,0.00021
17649,0.12281,-3.63598,0.00126
17650,-0.19086,-3.63598,-0.0029
17651,-0.21767,0.86402,0.00154
17652,-0.18013,1.86402,0.00092
17653,-0.14796,-2.13598,-0.00051
17654,0.49547,-3.63598,-0.0032
17655,-0.22035,-0.63598,0.00012
17656,-0.05145,-1.63598,-0.00025
17658,-0.17745,-3.13598,-0.00201
17659,-0.20158,1.86402,-0.00033
17660,0.13086,-3.63598,-0.00273
17663,-0.18013,-0.63598,-0.00169
17664,-0.1989,-3.13598,-0.00195
17666,-0.23912,-3.13598,-0.00146
17667,-0.07021,-1.63598,0.00162
17668,-0.24448,-3.13598,-0.00279
17669,-0.13456,-0.63598,0.00063
17670,0.36142,-3.63598,-0.00267
17671,-0.20426,-2.13598,-0.00108
17672,-0.11311,-3.13598,0.00798
17673,-0.2418,-1.13598,-0.0015
17674,-0.04877,-3.13598,-0.00211
17675,-0.24448,11.36402,0.0052
17676,-0.23643,-1.13598,-0.00183
17677,-0.24448,10.86402,0.00678
17678,0.45794,-3.63598,-0.00212
17679,-0.10775,-3.13598,0.00586
17680,-0.18282,-3.63598,-0.0028
17682,-0.22035,-1.13598,-0.00048
17684,-0.13188,-3.63598,-0.00247
17685,-0.20426,-0.63598,0.00374
17686,-0.22839,-0.63598,0.00556
17690,-0.16673,3.36402,0.00142
17691,0.71263,-3.13598,-0.00302
17692,0.09332,-2.13598,-0.00185
17693,0.12013,-3.63598,-0.0027
17694,0.13354,-3.63598,-0.00221
17695,0.10405,-3.13598,-0.00145
17696,-0.14528,-0.13598,-0.0015
17697,0.38555,-3.63598,-0.00188
17698,0.44989,-3.63598,-0.00298
17700,-0.20426,-2.13598,0.00117
17701,0.43113,-3.63598,-0.00141
17702,-0.16673,-2.13598,-0.00055
17703,-0.15332,-2.63598,-0.00207
17704,0.20324,-3.13598,-0.00094
17705,-0.23912,0.36402,-0.00144
17706,-0.23643,4.36402,0.01191
17707,0.24882,-3.13598,-0.0034
17708,0.25418,-3.13598,-0.00296
17709,0.20592,-3.63598,-0.00308
17711,-0.22035,-3.13598,-0.00258
17712,-0.12652,-3.63598,-0.00079
17714,0.61075,-3.63598,-0.00298
17715,0.29172,-3.63598,-0.00195
17716,-0.1855,1.36402,0.00308
17718,0.37483,-3.63598,-0.00306
17719,-0.14796,3.36402,0.00002
17720,-0.17745,-2.13598,-0.00134
17722,0.01021,-2.13598,0.00151
17723,0.09332,-1.13598,0.00104
17724,-0.05681,-2.63598,-0.00141
17725,-0.20426,1.36402,-0.00189
17727,-0.20694,-3.63598,0.0024
17728,-0.23912,-2.63598,0.00764
17730,-0.23912,2.36402,0.00004
17731,-0.03536,-2.13598,-0.0018
17732,0.75016,-3.63598,-0.00209
17733,-0.14528,-3.13598,-0.00107
17734,-0.10239,-2.63598,-0.00136
17735,-0.2418,5.36402,0.00177
17736,-0.22303,-2.63598,-0.00207
17737,-0.22303,-3.13598,-0.00337
17738,-0.19622,-2.13598,0.00073
17739,-0.21767,-0.63598,-0.00067
17742,0.05579,-3.13598,-0.0021
17744,-0.23643,-1.13598,0.00044
17746,0.39627,-3.63598,-0.00324
17747,0.05311,-3.63598,-0.00347
17749,0.23005,-3.13598,-0.0017
17750,-0.23375,0.36402,-0.00197
17752,0.71531,-3.63598,-0.00342
17754,-0.24448,-1.63598,-0.0002
17757,-0.24448,10.86402,-0.00172
17758,-0.19622,-0.13598,0.00018
17759,-0.20158,-2.63598,0.00007
17760,-0.19086,-3.13598,-0.00287
17761,-0.16137,-3.63598,0.00034
17763,0.45794,-3.63598,-0.0038
17764,-0.11311,-3.13598,-0.00059
17765,0.17911,-2.63598,-0.00305
17767,-0.20694,-3.63598,-0.00228
17768,-0.22571,-2.63598,0.00205
17769,-0.21499,0.86402,0.00031
17770,0.28635,-1.63598,-0.00031
17771,-0.09702,-3.13598,-0.00312
17772,-0.22035,-3.13598,-0.00296
17774,0.0129,-2.13598,-0.00155
17775,0.43381,-3.63598,-0.00356
17777,-0.18013,-2.63598,-0.00237
17779,-0.19086,-2.63598,-0.00197
17781,0.17911,-3.13598,-0.00328
17783,-0.05413,-3.13598,-0.00287
17785,-0.10507,-3.63598,-0.00311
17786,-0.01928,-3.13598,-0.00292
17787,0.16035,-2.13598,0.00048
17788,-0.05145,-3.13598,0.00265
17789,0.50619,-3.63598,-0.00255
17790,-0.17745,2.86402,-0.00194
17791,-0.16673,-3.63598,-0.00326
17793,-0.18013,-3.63598,-0.00197
17795,0.23542,-3.13598,-0.00278
17796,-0.13992,-2.13598,-0.00222
17797,-0.18818,-2.63598,-0.0012
17799,-0.18818,0.86402,-0.00025
17800,-0.14796,0.36402,-0.00289
17802,-0.02732,-2.63598,-0.00002
17805,-0.05145,-3.63598,-0.00085
17806,-0.21767,-3.63598,-0.00065
17809,-0.20426,1.86402,0.007
17811,-0.23643,15.36402,0.00365
17812,-0.21499,-2.13598,-0.00231
17813,-0.20963,-1.63598,0.00231
17816,-0.15064,-2.13598,-0.00379
17817,-0.23643,-2.63598,-0.00273
17819,-0.05681,-0.63598,0.00119
17824,-0.11043,-3.63598,-0.00212
17827,-0.23375,-1.63598,0.00157
17828,-0.18818,-2.13598,0.00105
17829,0.55445,-3.63598,0.00139
17830,-0.2418,-2.63598,-0.00277
17831,-0.15869,-3.63598,-0.00368
17832,-0.11579,-3.63598,-0.00297
17835,-0.2418,-2.63598,-0.00314
17836,-0.12115,-3.63598,-0.00324
17837,-0.13456,-0.13598,-0.00093
17838,-0.17745,-1.63598,0.00057
17839,-0.13456,-3.63598,-0.00188
17841,-0.2418,57.86402,0.00189
17843,0.56517,-3.63598,-0.00267
17844,0.03702,-3.63598,-0.00359
17846,-0.01928,-3.63598,0.00818
17848,-0.03,0.36402,-0.00286
17849,0.33729,-2.13598,-0.0026
17850,0.75016,12.86402,-0.00073
17852,-0.21499,-3.13598,-0.00348
17854,0.24882,-3.13598,-0.00271
17855,0.75016,-3.63598,-0.00266
17856,-0.24448,-2.13598,-0.00042
17857,-0.23643,7.36402,0.02831
17858,-0.23375,1.86402,0.00386
17859,0.56785,-3.63598,-0.00301
17860,0.74212,-3.63598,-0.00239
17861,-0.23912,-0.13598,0.00029
17862,0.62147,-3.63598,-0.00193
17863,-0.08898,-1.13598,0.00224
17864,-0.21499,-2.63598,-0.00228
17865,-0.16405,5.86402,0.00289
17866,0.13354,-3.63598,-0.00194
17867,-0.16673,-1.13598,-0.00046
17869,0.0397,-1.63598,-0.00262
17870,-0.2418,1.86402,-0.00166
17871,0.29976,-3.63598,-0.00297
17873,-0.03268,-1.63598,-0.00098
17874,0.24882,-1.13598,-0.00169
17877,0.20861,-3.63598,-0.00248
17878,-0.13188,-3.63598,-0.00164
17879,0.21933,-3.63598,-0.00283
17880,0.72871,-3.63598,-0.00117
17881,0.56785,-3.63598,-0.0031
17883,-0.23912,-2.13598,-0.00217
17884,-0.23912,-2.13598,-0.00224
17885,-0.21499,-3.63598,-0.00276
17886,-0.16405,-2.63598,-0.0009
17887,0.09869,-3.63598,-0.00323
17888,-0.19086,-0.13598,-0.00241
17889,0.32121,-3.13598,-0.00328
17890,0.61611,-3.13598,-0.00106
17891,0.18716,-3.63598,-0.00268
17892,-0.09702,-2.63598,-0.00305
17893,0.35606,-3.63598,-0.00323
17894,-0.05681,-0.13598,-0.00236
17895,-0.1292,-3.63598,-0.00331
17896,-0.1855,-3.63598,-0.00237
17897,0.21397,-2.63598,-0.0023
17898,-0.01928,-3.13598,-0.0033
17899,0.17911,-3.63598,-0.00297
17900,0.26222,-3.13598,-0.00342
17901,-0.16941,-3.63598,-0.00324
17904,-0.19086,-3.63598,-0.00276
17905,-0.05681,-2.13598,-0.00256
17906,0.41504,-3.63598,-0.00346
17908,0.75284,-3.63598,-0.00245
17911,-0.22303,-3.63598,-0.00172
17912,0.58394,-1.63598,-0.00315
17913,-0.09166,-3.13598,-0.0026
17914,-0.23912,-3.63598,-0.0019
17917,-0.12652,-2.63598,-0.00318
17919,-0.01123,-3.63598,0.00385
17920,-0.23643,4.36402,-0.00084
17921,-0.07558,-2.13598,-0.00223
17923,0.50887,-3.63598,-0.00266
17924,-0.21767,-0.63598,0.00545
17925,0.75016,-3.63598,-0.00244
17926,0.10941,-3.13598,-0.00264
17928,-0.12652,-3.13598,-0.00309
17929,-0.21767,-2.13598,-0.00228
17930,-0.15332,-1.63598,-0.00136
17931,0.11209,-3.13598,-0.00213
17932,-0.16941,-2.63598,-0.00039
17934,-0.11043,-3.13598,-0.0001
17935,0.12281,-3.13598,-0.00309
17936,-0.23375,-3.63598,-0.00158
17937,-0.22571,-0.63598,0.00438
17939,0.1818,-3.63598,-0.0033
17940,-0.11579,0.86402,0.00719
17941,0.10137,-3.63598,-0.00209
17942,-0.22839,-3.63598,-0.00343
17946,0.37751,-3.13598,-0.00311
17947,-0.14796,-3.63598,-0.00285
17948,0.14694,-3.63598,-0.00176
17949,-0.24448,18.36402,0.07538
17950,-0.05413,-2.63598,-0.00259
17951,-0.13992,-2.63598,-0.00033
17954,-0.23375,1.86402,-0.0019
17955,0.28635,-2.13598,-0.00234
17956,0.4204,-3.63598,-0.00382
17957,-0.07021,-3.63598,-0.00323
17958,0.06651,-3.63598,-0.00087
17960,0.21129,-3.63598,-0.00346
17961,-0.19086,15.36402,-0.00154
17962,0.13354,-3.63598,-0.00328
17964,-0.16405,-3.13598,-0.00234
17965,-0.14796,2.86402,-0.00129
17966,-0.14796,-1.63598,-0.0009
17967,0.74748,-3.63598,-0.00316
17968,0.75552,-3.63598,-0.00225
17969,0.19788,-3.13598,-0.00315
17970,0.31853,-3.63598,-0.00044
17972,0.40164,-3.63598,-0.00308
17973,-0.11043,-3.63598,-0.00189
17974,-0.18282,-2.63598,-0.00133
17975,-0.20694,2.36402,0.00065
17976,0.75016,-3.63598,-0.00179
17977,-0.16941,-3.63598,-0.00218
17978,0.73139,-3.63598,-0.00211
17979,-0.15064,-2.13598,-0.00233
17980,0.19788,-2.63598,-0.00214
17984,0.14158,-3.63598,-0.00299
17985,-0.18818,-3.63598,-0.00013
17986,-0.09702,-3.63598,-0.00377
17987,0.24882,-3.63598,-0.00271
17988,-0.21767,-0.63598,-0.00351
17990,0.38555,-2.63598,-0.00203
17991,0.35606,-3.13598,-0.00337
17994,0.07724,-2.13598,-0.00207
17995,0.50887,-3.63598,-0.00344
17997,-0.04877,-0.13598,-0.00073
17999,-0.14796,-3.13598,-0.00276
18001,-0.21499,-3.13598,-0.00239
18004,0.72335,-3.63598,-0.00289
18005,-0.23912,-3.13598,-0.00306
18006,-0.1855,-3.63598,-0.00125
18008,-0.05949,0.36402,-0.00024
18009,0.38287,-3.63598,-0.00236
18010,0.44185,-3.63598,-0.00286
18011,0.75284,-3.63598,-0.00328
18013,0.16839,-3.13598,-0.00284
18014,-0.17209,-3.63598,-0.0029
18015,-0.23643,-3.63598,-0.00318
18016,-0.16137,-1.63598,-0.00019
18017,-0.03,-2.63598,-0.00283
18018,0.04239,-3.13598,-0.00339
18019,-0.10775,-3.63598,-0.00366
18022,-0.15064,-3.63598,0.00008
18024,0.16303,-3.13598,-0.00189
18027,0.01558,-3.63598,-0.00321
18030,-0.23643,-3.13598,-0.00317
18032,0.64828,-3.63598,-0.00346
18033,-0.0729,-3.63598,-0.00331
18034,-0.18818,-3.13598,-0.00232
18035,-0.15064,-2.63598,-0.00128
18036,-0.16137,-2.63598,-0.00299
18037,0.16571,-1.13598,-0.00371
18040,-0.19622,-3.13598,-0.00247
18041,-0.21767,6.36402,-0.00165
18042,-0.10507,-3.63598,-0.00291
18043,-0.18013,-2.63598,-0.00201
18044,-0.23643,0.86402,-0.00133
18045,-0.12652,-3.63598,-0.00277
18048,0.29708,-3.13598,-0.00289
18050,0.71531,-3.63598,-0.00345
18053,-0.05949,-3.63598,-0.00211
18055,-0.22839,0.86402,0.00343
18056,0.52496,-3.63598,-0.00174
18058,-0.22303,-3.63598,-0.00288
18059,-0.1855,-2.63598,-0.00315
18061,-0.19086,0.86402,-0.00149
18062,0.21665,-2.63598,-0.00201
18064,0.10941,-3.13598,-0.00147
18065,-0.23375,2.86402,-0.00112
18066,-0.04609,-3.63598,-0.002
18067,-0.13992,-3.63598,-0.00154
18068,0.52764,-3.63598,-0.00329
18069,-0.17745,-1.63598,0.00079
18071,0.44185,-3.13598,-0.00236
18072,0.24882,-3.63598,-0.00242
18073,0.05847,1.86402,0.00105
18074,0.75284,-3.63598,-0.00099
18075,-0.1855,0.86402,-0.00149
18077,-0.22571,1.36402,-0.0019
18078,0.33461,-3.13598,-0.00272
18079,-0.12652,-2.13598,0.00568
18080,-0.1989,-3.13598,0.0011
18081,-0.15064,-2.63598,-0.00309
18082,-0.17745,-3.63598,0.00028
18084,-0.20426,-3.63598,-0.00336
18085,0.63756,-3.13598,-0.0016
18086,0.48743,-3.63598,-0.00329
18087,0.01558,-3.13598,0.01512
18088,-0.08362,-3.63598,-0.0029
18092,-0.2418,1.36402,0.00492
18093,0.00217,-2.13598,0.00145
18094,-0.03,-0.63598,-0.0001
18095,0.59198,-3.13598,-0.00167
18096,-0.21499,-2.63598,-0.00108
18097,-0.22839,-1.13598,0.00085
18099,0.09332,-3.63598,-0.00289
18101,-0.21767,-3.13598,-0.00322
18102,-0.24448,25.86402,0.12792
18104,-0.14796,-3.63598,0.00059
18105,-0.14528,-3.63598,-0.00322
18106,0.63756,-3.63598,-0.00134
18108,0.43381,-3.63598,-0.00228
18109,-0.24448,8.86402,0.00022
18110,-0.19354,-3.63598,-0.00249
18112,-0.21499,-3.13598,-0.00273
18113,0.74212,-3.63598,-0.00344
18114,0.53032,-3.63598,-0.00258
18116,-0.06753,-0.13598,-0.00179
18117,-0.17745,-3.63598,-0.00199
18118,-0.22035,8.86402,-0.00107
18119,0.73676,-3.63598,-0.00282
18120,0.32657,-3.63598,-0.00323
18121,0.15231,-3.13598,-0.00004
18122,-0.22571,-1.13598,-0.00127
18123,-0.18282,-3.13598,-0.00197
18125,-0.16673,-2.13598,-0.00059
18126,-0.08362,-3.63598,-0.00267
18127,-0.19622,-2.63598,-0.00279
18129,0.40432,-3.63598,-0.00323
18130,-0.20694,-2.63598,-0.00119
18133,0.32121,-3.63598,0.00164
18135,-0.16941,-1.63598,-0.00287
18136,-0.07826,-2.63598,-0.00204
18138,0.54373,-3.63598,-0.00299
18139,-0.20158,-1.13598,0.01265
18142,0.17375,-3.13598,0.00048
18143,0.06651,-3.13598,-0.00081
18144,-0.22571,1.86402,-0.00174
18145,-0.21499,-2.13598,0.00251
18146,0.13086,-3.13598,-0.0034
18147,-0.12652,-3.13598,-0.00331
18149,-0.11043,-2.63598,-0.00198
18150,-0.16137,-2.63598,-0.00254
18151,0.11209,-3.13598,-0.00187
18154,-0.23912,-3.13598,-0.00258
18155,-0.04609,-2.63598,-0.00299
18156,-0.21231,-3.13598,-0.00076
18158,-0.22303,-3.13598,-0.00185
18159,0.55981,-3.63598,-0.00074
18160,-0.09434,-3.13598,-0.002
18161,-0.20694,-1.63598,-0.00115
18164,-0.14796,-3.63598,-0.00152
18165,0.22737,-3.63598,-0.0021
18167,-0.1855,-2.63598,-0.00093
18168,0.22469,-1.13598,-0.00233
18169,-0.08362,-3.63598,-0.00269
18170,-0.15869,-2.63598,-0.00181
18171,-0.09166,-1.63598,-0.00206
18172,-0.20963,5.86402,0.004
18173,-0.0166,-2.13598,0.00117
18174,-0.22839,-3.63598,-0.00327
18176,0.71263,-3.63598,-0.00106
18177,-0.16405,-1.13598,-0.00197
18178,0.096,-2.13598,-0.00098
18179,-0.22303,-1.13598,-0.00111
18180,-0.23643,-1.13598,-0.00195
18181,-0.18282,-3.63598,-0.00162
18183,0.36142,-3.13598,-0.002
18184,-0.20694,-3.63598,-0.0036
18185,0.4204,-3.63598,-0.00209
18188,-0.20694,-2.63598,0.00312
18189,-0.03804,-3.13598,-0.00013
18190,0.26759,-3.13598,-0.00287
18191,0.45525,-3.63598,-0.00266
18192,-0.05681,-3.63598,0.00179
18193,0.1952,-3.63598,-0.00245
18194,-0.02732,-3.63598,0.00189
18196,0.00753,-3.13598,-0.00122
18198,-0.23643,4.36402,-0.00139
18200,0.03702,-3.63598,-0.00292
18202,0.28903,-2.63598,0.00054
18203,0.17375,-3.63598,-0.00294
18204,-0.05681,-2.63598,0.00096
18205,-0.15064,-3.13598,-0.00216
18209,-0.16941,-3.63598,-0.00306
18210,-0.24448,-1.13598,0.00358
18211,-0.18013,-1.63598,-0.00299
18212,0.62684,-3.63598,-0.00242
18213,0.38555,-3.63598,-0.00251
18215,-0.00855,-3.63598,-0.00212
18216,-0.16405,-3.63598,-0.00103
18217,-0.16941,-3.13598,-0.00201
18218,0.31853,-3.13598,-0.0018
18219,-0.2418,0.86402,-0.00116
18220,0.35874,-3.63598,-0.00208
18221,-0.18818,-1.63598,-0.0021
18222,-0.00051,-3.63598,-0.00126
18223,-0.23643,2.86402,0.00435
18224,0.45794,-3.63598,-0.00295
18225,-0.23912,1.86402,0.00316
18226,-0.1292,1.36402,0.00038
18227,0.33729,-3.63598,-0.00334
18228,-0.09702,-3.13598,-0.0014
18229,-0.21767,5.86402,-0.00095
18230,-0.22303,-0.63598,-0.0009
18231,0.26759,-1.63598,0.00009
18232,-0.03,-2.13598,-0.00233
18233,0.62416,-3.63598,-0.00128
18235,-0.05681,-2.63598,0.00232
18236,-0.16941,-1.13598,-0.00282
18237,-0.23912,-1.63598,-0.00197
18239,0.33997,-1.63598,-0.00112
18240,-0.12383,-3.63598,-0.00139
18241,-0.22035,4.36402,-0.00172
18242,-0.05413,-2.13598,0.00338
18245,-0.22839,-0.63598,0.00142
18246,-0.1855,-3.13598,-0.00174
18248,0.07992,-3.13598,-0.00095
18249,-0.20158,-3.63598,-0.00333
18250,0.58394,-3.63598,-0.00182
18251,-0.01391,-3.63598,0.02172
18252,-0.11043,-3.13598,-0.00118
18255,-0.00855,-3.63598,-0.00328
18257,-0.1426,-0.13598,-0.00017
18259,-0.18013,-2.63598,0.00246
18260,0.21665,-1.13598,-0.00058
18261,-0.13188,-3.13598,-0.00256
18262,0.12818,-3.63598,-0.00301
18263,-0.18013,-2.63598,-0.0009
18265,-0.05413,-3.13598,-0.00099
18268,0.11209,-3.63598,-0.00374
18269,0.73407,-3.63598,-0.00289
18270,-0.14528,-3.13598,-0.00287
18272,-0.23912,-1.13598,0.00058
